anonyme Id,pro-vac
1229,1
1230,0
1231,1
1232,1
1233,1
1234,1
1235,1
1236,1
1237,0
1238,1
1239,1
1240,1
1241,1
1242,1
1243,1
1244,1
1245,1
1246,1
1247,0
1248,1
1249,1
1250,1
1251,1
1252,0
1253,1
1254,1
1255,1
1256,0
1257,0
1258,1
1259,1
1260,0
1261,1
1262,1
1263,1
1264,1
1265,1
1266,1
1267,1
1268,1
1269,0
1270,1
1271,1
1272,1
1273,1
1274,1
1275,0
1276,1
1277,1
1278,1
1279,0
1280,0
1281,1
1282,0
1283,0
1284,1
1285,1
1286,1
1287,1
1288,1
1289,1
1290,0
1291,1
1292,1
1293,1
1294,1
1295,1
1296,0
1297,1
1298,1
1299,1
1300,1
1301,1
1302,1
1303,0
1304,1
1305,1
1306,1
1307,1
1308,1
1309,1
1310,1
1311,1
1312,1
1313,1
1314,1
1315,1
1316,1
1317,1
1318,1
1319,0
1320,1
1321,1
1322,1
1323,0
1324,0
1325,0
1326,1
1327,1
1328,0
1329,0
1330,1
1331,1
1332,1
1333,1
1334,1
1335,0
1336,0
1337,0
1338,0
1339,0
1340,1
1341,0
1342,1
1343,1
1344,1
1345,1
1346,1
1347,0
1348,1
1349,0
1350,0
1351,0
1352,1
1353,1
1354,0
1355,1
1356,1
1357,1
1358,1
1359,1
1360,1
1361,0
1362,0
1363,1
1364,1
1365,1
1366,1
1367,1
1368,1
1369,0
1370,1
1371,1
1372,0
1373,1
1374,1
1375,0
1376,1
1377,0
1378,1
1379,0
1380,0
1381,1
1382,0
1383,1
1384,1
1385,0
1386,1
1387,1
1388,1
1389,0
1390,1
1391,0
1392,1
1393,1
1394,1
1395,0
1396,0
1397,1
1398,1
1399,1
1400,1
1401,1
1402,1
1403,0
1404,0
1405,1
1406,0
1407,1
1408,0
1409,1
1410,1
1411,1
1412,0
1413,0
1414,1
1415,0
1416,1
1417,1
1418,1
1419,0
1420,0
1421,1
1422,1
1423,1
1424,0
1425,0
1426,1
1427,1
1428,0
1429,1
1430,0
1431,1
1432,1
1433,0
1434,0
1435,1
1436,0
1437,0
1438,1
1439,0
1440,1
1441,1
1442,1
1443,0
1444,0
1445,1
1446,0
1447,1
1448,1
1449,0
1450,1
1451,1
1452,0
1453,1
1454,1
1455,1
1456,1
1457,1
1458,1
1459,1
1460,1
1461,1
1462,1
1463,1
1464,1
1465,1
1466,1
1467,0
1468,1
1469,1
1470,1
1471,1
1472,1
1473,0
1474,0
1475,1
1476,1
1477,0
1478,1
1479,1
1480,1
1481,1
1482,1
1483,1
1484,1
1485,1
1486,1
1487,1
1488,1
1489,1
1490,0
1491,1
1492,0
1493,1
1494,1
1495,0
1496,1
1497,0
1498,0
1499,1
1500,1
1501,0
1502,0
1503,1
1504,1
1505,1
1506,0
1507,1
1508,1
1509,1
1510,0
1511,1
1512,1
1513,1
1514,1
1515,0
1516,1
1517,0
1518,1
1519,1
1520,0
1521,0
1522,1
1523,1
1524,1
1525,1
1526,1
1527,0
1528,1
1529,0
1530,1
1531,1
1532,1
1533,0
1534,1
1535,0
1536,0
1537,1
1538,1
1539,0
1540,1
1541,1
1542,1
1543,1
1544,1
1545,1
1546,0
1547,1
1548,0
1549,1
1550,0
1551,1
1552,0
1553,0
1554,0
1555,0
1556,1
1557,1
1558,1
1559,1
1560,0
1561,0
1562,1
1563,1
1564,1
1565,1
1566,1
1567,0
1568,1
1569,0
1570,1
1571,1
1572,1
1573,1
1574,1
1575,1
1576,1
1577,1
1578,0
1579,1
1580,1
1581,0
1582,1
1583,0
1584,1
1585,0
1586,1
1587,0
1588,1
1589,1
1590,1
1591,1
1592,1
1593,0
1594,0
1595,1
1596,0
1597,1
1598,1
1599,1
1600,1
1601,1
1602,1
1603,1
1604,0
1605,0
1606,1
1607,1
1608,1
1609,1
1610,1
1611,1
1612,1
1613,1
1614,1
1615,1
1616,0
1617,1
1618,1
1619,1
1620,0
1621,1
1622,1
1623,1
1624,1
1625,0
1626,1
1627,1
1628,1
1629,1
1630,1
1631,0
1632,0
1633,0
1634,1
1635,1
1636,1
1637,1
1638,1
1639,1
1640,0
1641,0
1642,1
1643,1
1644,1
1645,0
1646,1
1647,0
1648,0
1649,1
1650,1
1651,1
1652,1
1653,1
1654,0
1655,1
1656,0
1657,0
1658,1
1659,1
1660,1
1661,0
1662,0
1663,1
1664,1
1665,0
1666,1
1667,1
1668,1
1669,0
1670,1
1671,0
1672,0
1673,1
1674,1
1675,0
1676,1
1677,1
1678,0
1679,1
1680,1
1681,1
1682,1
1683,1
1684,1
1685,1
1686,1
1687,1
1688,0
1689,1
1690,1
1691,0
1692,0
1693,1
1694,0
1695,1
1696,1
1697,1
1698,0
1699,1
1700,1
1701,0
1702,0
1703,1
1704,1
1705,1
1706,1
1707,1
1708,1
1709,1
1710,0
1711,1
1712,1
1713,0
1714,1
1715,1
1716,0
1717,0
1718,0
1719,1
1720,1
1721,1
1722,1
1723,0
1724,1
1725,1
1726,0
1727,1
1728,1
1729,1
1730,1
1731,0
1732,1
1733,1
1734,1
1735,1
1736,1
1737,1
1738,0
1739,1
1740,1
1741,1
1742,1
1743,1
1744,1
1745,1
1746,0
1747,0
1748,1
1749,1
1750,1
1751,1
1752,0
1753,1
1754,1
1755,0
1756,1
1757,1
1758,1
1759,1
1760,0
1761,1
1762,0
1763,0
1764,1
1765,1
1766,1
1767,1
1768,1
1769,1
1770,1
1771,1
1772,0
1773,0
1774,0
1775,1
1776,1
1777,1
1778,1
1779,1
1780,0
1781,1
1782,0
1783,1
1784,1
1785,1
1786,1
1787,1
1788,1
1789,1
1790,1
1791,1
1792,0
1793,1
1794,1
1795,1
1796,0
1797,0
1798,1
1799,1
1800,1
1801,1
1802,1
1803,0
1804,0
1805,1
1806,0
1807,0
1808,1
1809,1
1810,0
1811,1
1812,1
1813,1
1814,1
1815,0
1816,0
1817,1
1818,1
1819,1
1820,1
1821,1
1822,1
1823,0
1824,0
1825,1
1826,1
1827,1
1828,1
1829,1
1830,1
1831,1
1832,1
1833,1
1834,0
1835,1
1836,0
1837,1
1838,1
1839,0
1840,0
1841,1
1842,0
1843,1
1844,1
1845,0
1846,1
1847,1
1848,1
1849,1
1850,0
1851,1
1852,1
1853,1
1854,1
1855,1
1856,0
1857,1
1858,1
1859,1
1860,1
1861,1
1862,1
1863,1
1864,1
1865,1
1866,1
1867,1
1868,1
1869,1
1870,0
1871,1
1872,1
1873,1
1874,0
1875,0
1876,1
1877,1
1878,1
1879,1
1880,1
1881,1
1882,1
1883,1
1884,1
1885,1
1886,0
1887,1
1888,0
1889,1
1890,1
1891,1
1892,1
1893,1
1894,1
1895,0
1896,1
1897,0
1898,1
1899,1
1900,1
1901,1
1902,0
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,0
1913,1
1914,0
1915,1
1916,1
1917,1
1918,1
1919,1
1920,1
1921,1
1922,1
1923,1
1924,1
1925,1
1926,1
1927,0
1928,1
1929,1
1930,1
1931,1
1932,0
1933,1
1934,1
1935,1
1936,1
1937,1
1938,1
1939,1
1940,1
1941,1
1942,0
1943,1
1944,1
1945,1
1946,1
1947,0
1948,1
1949,1
1950,0
1951,1
1952,1
1953,0
1954,0
1955,1
1956,0
1957,0
1958,1
1959,1
1960,0
1961,1
1962,1
1963,1
1964,0
1965,1
1966,1
1967,1
1968,0
1969,1
1970,0
1971,1
1972,1
1973,1
1974,1
1975,1
1976,1
1977,1
1978,0
1979,0
1980,0
1981,1
1982,1
1983,1
1984,0
1985,0
1986,1
1987,1
1988,1
1989,1
1990,1
1991,1
1992,1
1993,1
1994,0
1995,1
1996,1
1997,1
1998,1
1999,1
2000,1
2001,1
2002,0
2003,0
2004,1
2005,1
2006,1
2007,0
2008,0
2009,1
2010,1
2011,0
2012,0
2013,1
2014,1
2015,1
2016,1
2017,1
2018,0
2019,1
2020,1
2021,1
2022,0
2023,1
2024,0
2025,1
2026,1
2027,1
2028,1
2029,1
2030,0
2031,1
2032,1
2033,1
2034,1
2035,1
2036,1
2037,0
2038,1
2039,0
2040,0
2041,1
2042,1
2043,1
2044,0
2045,1
2046,1
2047,1
2048,0
2049,1
2050,1
2051,1
2052,1
2053,1
2054,1
2055,1
2056,0
2057,1
2058,0
2059,1
2060,0
2061,1
2062,1
2063,1
2064,0
2065,1
2066,1
2067,1
2068,0
2069,0
2070,1
2071,1
2072,0
2073,1
2074,1
2075,1
2076,0
2077,1
2078,1
2079,1
2080,1
2081,1
2082,1
2083,0
2084,1
2085,1
2086,1
2087,1
2088,0
2089,0
2090,1
2091,1
2092,1
2093,0
2094,0
2095,0
2096,0
2097,1
2098,1
2099,1
2100,1
2101,1
2102,1
2103,1
2104,0
2105,1
2106,1
2107,0
2108,0
2109,1
2110,0
2111,1
2112,0
2113,1
2114,0
2115,0
2116,0
2117,1
2118,1
2119,1
2120,1
2121,0
2122,1
2123,0
2124,0
2125,1
2126,0
2127,1
2128,1
2129,1
2130,1
2131,1
2132,1
2133,1
2134,1
2135,1
2136,1
2137,0
2138,1
2139,1
2140,1
2141,1
2142,1
2143,1
2144,1
2145,1
2146,0
2147,0
2148,1
2149,0
2150,1
2151,1
2152,1
2153,0
2154,1
2155,0
2156,0
2157,1
2158,1
2159,0
2160,1
2161,1
2162,1
2163,1
2164,1
2165,0
2166,0
2167,1
2168,1
2169,1
2170,0
2171,1
2172,0
2173,1
2174,1
2175,1
2176,0
2177,1
2178,0
2179,1
2180,0
2181,1
2182,1
2183,1
2184,0
2185,1
2186,0
2187,1
2188,1
2189,1
2190,1
2191,1
2192,1
2193,1
2194,0
2195,1
2196,0
2197,1
2198,1
2199,1
2200,1
2201,1
2202,0
2203,0
2204,1
2205,1
2206,1
2207,1
2208,1
2209,1
2210,1
2211,0
2212,0
2213,1
2214,1
2215,1
2216,1
2217,1
2218,1
2219,1
2220,0
2221,1
2222,0
2223,1
2224,1
2225,1
2226,1
2227,1
2228,1
2229,1
2230,1
2231,1
2232,1
2233,1
2234,1
2235,0
2236,0
2237,1
2238,1
2239,1
2240,0
2241,1
2242,1
2243,1
2244,0
2245,1
2246,1
2247,0
2248,1
2249,1
2250,0
2251,1
2252,0
2253,0
2254,1
2255,1
2256,1
2257,1
2258,0
2259,1
2260,1
2261,1
2262,1
2263,1
2264,1
2265,1
2266,1
2267,1
2268,1
2269,1
2270,0
2271,1
2272,0
2273,0
2274,0
2275,0
2276,0
2277,1
2278,1
2279,1
2280,1
2281,1
2282,1
2283,0
2284,1
2285,0
2286,0
2287,1
2288,1
2289,1
2290,1
2291,0
2292,1
2293,1
2294,0
2295,1
2296,0
2297,1
2298,1
2299,0
2300,1
2301,1
2302,1
2303,0
2304,1
2305,1
2306,0
2307,1
2308,1
2309,0
2310,1
2311,1
2312,1
2313,0
2314,1
2315,0
2316,1
2317,1
2318,0
2319,0
2320,1
2321,1
2322,1
2323,0
2324,0
2325,1
2326,0
2327,1
2328,1
2329,0
2330,1
2331,0
2332,0
2333,0
2334,1
2335,1
2336,0
2337,0
2338,1
2339,1
2340,1
2341,0
2342,0
2343,1
2344,1
2345,1
2346,1
2347,0
2348,0
2349,1
2350,1
2351,1
2352,0
2353,0
2354,1
2355,1
2356,1
2357,1
2358,1
2359,1
2360,0
2361,0
2362,0
2363,1
2364,1
2365,1
2366,1
2367,1
2368,0
2369,1
2370,1
2371,0
2372,1
2373,1
2374,1
2375,1
2376,1
2377,1
2378,1
2379,1
2380,1
2381,0
2382,0
2383,1
2384,1
2385,1
2386,1
2387,1
2388,0
2389,0
2390,1
2391,1
2392,1
2393,0
2394,1
2395,1
2396,1
2397,0
2398,1
2399,1
2400,1
2401,0
2402,1
2403,1
2404,0
2405,1
2406,1
2407,0
2408,1
2409,1
2410,1
2411,1
2412,0
2413,0
2414,1
2415,1
2416,1
2417,1
2418,0
2419,1
2420,0
2421,1
2422,1
2423,0
2424,1
2425,0
2426,1
2427,0
2428,0
2429,1
2430,1
2431,0
2432,1
2433,1
2434,1
2435,1
2436,1
2437,1
2438,1
2439,0
2440,1
2441,1
2442,1
2443,1
2444,0
2445,1
2446,1
2447,1
2448,1
2449,1
2450,0
2451,0
2452,0
2453,0
2454,1
2455,1
2456,0
2457,1
2458,0
2459,1
2460,1
2461,0
2462,1
2463,1
2464,0
2465,1
2466,1
2467,1
2468,0
2469,0
2470,0
2471,1
2472,1
2473,0
2474,1
2475,1
2476,1
2477,1
2478,1
2479,1
2480,1
2481,1
2482,1
2483,1
2484,0
2485,1
2486,1
2487,1
2488,0
2489,1
2490,0
2491,1
2492,0
2493,1
2494,1
2495,0
2496,1
2497,0
2498,1
2499,1
2500,1
2501,0
2502,0
2503,1
2504,0
2505,0
2506,1
2507,1
2508,1
2509,1
2510,0
2511,1
2512,1
2513,1
2514,1
2515,0
2516,1
2517,0
2518,1
2519,1
2520,1
2521,1
2522,1
2523,0
2524,1
2525,1
2526,0
2527,1
2528,1
2529,1
2530,1
2531,1
2532,1
2533,1
2534,1
2535,1
2536,0
2537,1
2538,1
2539,1
2540,1
2541,1
2542,1
2543,1
2544,0
2545,1
2546,1
2547,1
2548,0
2549,1
2550,0
2551,1
2552,1
2553,0
2554,1
2555,1
2556,1
2557,1
2558,1
2559,0
2560,1
2561,1
2562,1
2563,1
2564,1
2565,1
2566,1
2567,1
2568,1
2569,1
2570,1
2571,1
2572,0
2573,0
2574,1
2575,0
2576,1
2577,1
2578,1
2579,1
2580,1
2581,1
2582,0
2583,1
2584,1
2585,1
2586,0
2587,1
2588,1
2589,1
2590,1
2591,0
2592,1
2593,0
2594,1
2595,1
2596,1
2597,1
2598,0
2599,1
2600,1
2601,0
2602,1
2603,1
2604,1
2605,0
2606,1
2607,1
2608,1
2609,0
2610,0
2611,1
2612,1
2613,1
2614,1
2615,1
2616,0
2617,1
2618,1
2619,1
2620,1
2621,0
2622,1
2623,1
2624,1
2625,1
2626,1
2627,1
2628,1
2629,0
2630,0
2631,0
2632,1
2633,0
2634,1
2635,1
2636,0
2637,1
2638,1
2639,1
2640,1
2641,1
2642,1
2643,1
2644,1
2645,1
2646,1
2647,0
2648,0
2649,1
2650,0
2651,1
2652,0
2653,1
2654,1
2655,1
2656,1
2657,0
2658,1
2659,1
2660,1
2661,0
2662,1
2663,1
2664,0
2665,0
2666,0
2667,1
2668,1
2669,1
2670,1
2671,1
2672,0
2673,1
2674,1
2675,0
2676,1
2677,1
2678,1
2679,0
2680,1
2681,1
2682,1
2683,1
2684,1
2685,1
2686,1
2687,1
2688,1
2689,1
2690,1
2691,0
2692,1
2693,0
2694,1
2695,1
2696,1
2697,1
2698,0
2699,0
2700,0
2701,1
2702,1
2703,0
2704,1
2705,0
2706,1
2707,1
2708,1
2709,0
2710,1
2711,1
2712,0
2713,1
2714,1
2715,1
2716,1
2717,0
2718,1
2719,1
2720,1
2721,1
2722,1
2723,1
2724,1
2725,0
2726,1
2727,1
2728,1
2729,1
2730,0
2731,0
2732,0
2733,0
2734,1
2735,0
2736,1
2737,1
2738,1
2739,1
2740,1
2741,0
2742,0
2743,0
2744,1
2745,0
2746,1
2747,1
2748,0
2749,1
2750,1
2751,1
2752,1
2753,0
2754,0
2755,1
2756,1
2757,1
2758,1
2759,1
2760,1
2761,1
2762,1
2763,1
2764,1
2765,1
2766,1
2767,1
2768,1
2769,0
2770,1
2771,1
2772,0
2773,1
2774,1
2775,1
2776,0
2777,1
2778,0
2779,1
2780,1
2781,1
2782,0
2783,1
2784,1
2785,0
2786,1
2787,0
2788,1
2789,0
2790,1
2791,0
2792,1
2793,1
2794,1
2795,1
2796,1
2797,1
2798,1
2799,1
2800,1
2801,1
2802,0
2803,1
2804,1
2805,1
2806,0
2807,1
2808,0
2809,0
2810,0
2811,1
2812,1
2813,1
2814,1
2815,1
2816,1
2817,1
2818,0
2819,1
2820,0
2821,1
2822,1
2823,1
2824,1
2825,1
2826,1
2827,1
2828,1
2829,1
2830,0
2831,0
2832,1
2833,1
2834,0
2835,1
2836,1
2837,1
2838,1
2839,1
2840,1
2841,1
2842,1
2843,1
2844,1
2845,0
2846,1
2847,1
2848,0
2849,1
2850,0
2851,1
2852,1
2853,1
2854,1
2855,1
2856,1
2857,1
2858,1
2859,1
2860,1
2861,1
2862,1
2863,1
2864,1
2865,0
2866,1
2867,1
2868,1
2869,0
2870,1
2871,1
2872,1
2873,1
2874,1
2875,1
2876,1
2877,1
2878,1
2879,0
2880,0
2881,1
2882,1
2883,1
2884,1
2885,1
2886,1
2887,1
2888,1
2889,1
2890,1
2891,1
2892,1
2893,1
2894,1
2895,1
2896,0
2897,1
2898,1
2899,0
2900,1
2901,1
2902,1
2903,1
2904,0
2905,0
2906,1
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
2913,0
2914,0
2915,1
2916,0
2917,0
2918,0
2919,1
2920,0
2921,1
2922,1
2923,0
2924,0
2925,1
2926,1
2927,1
2928,0
2929,0
2930,1
2931,1
2932,1
2933,1
2934,1
2935,1
2936,1
2937,1
2938,1
2939,0
2940,1
2941,0
2942,0
2943,1
2944,0
2945,1
2946,1
2947,1
2948,1
2949,1
2950,1
2951,1
2952,1
2953,0
2954,0
2955,0
2956,1
2957,1
2958,0
2959,1
2960,1
2961,1
2962,0
2963,1
2964,0
2965,1
2966,1
2967,1
2968,1
2969,1
2970,1
2971,1
2972,1
2973,1
2974,1
2975,1
2976,0
2977,0
2978,1
2979,1
2980,0
2981,1
2982,1
2983,0
2984,1
2985,0
2986,0
2987,1
2988,1
2989,1
2990,0
2991,1
2992,1
2993,1
